Dataset,ROI,Analysis,Cohens_d,p_value,pFDR,T_values,SE,N
UNIBA2_FI,lDefaultB_PFCl_1,standard,-0.003908514,0.960245688,0.960428079,-0.049915112,0.07830322,184
UNIBA2_FI,lDefaultB_PFCl_1,corrected,0.017662184,0.835431221,0.848153524,0.208052599,0.084892878,184
UNIBA2_FI,lDefaultB_PFCv_1,standard,-0.198457174,0.012127217,0.052727029,-2.534215813,0.078311079,184
UNIBA2_FI,lDefaultB_PFCv_1,corrected,-0.155412181,0.06887322,0.11874693,-1.830585043,0.084897548,184
UNIBA2_FI,lDefaultB_PFCv_2,standard,-0.329913529,4.00E-05,0.007216632,-4.212137247,0.078324496,184
UNIBA2_FI,lDefaultB_PFCv_2,corrected,-0.300441803,0.0005164,0.008606665,-3.538347676,0.084910198,184
UNIBA2_FI,lDefaultB_Temp_1,standard,-0.206947657,0.00895603,0.042756831,-2.64261289,0.078311756,184
UNIBA2_FI,lDefaultB_Temp_1,corrected,-0.184971634,0.030697705,0.080524068,-2.17871286,0.084899501,184
UNIBA2_FI,lDefaultB_Temp_2,standard,-0.194911265,0.013725417,0.054727797,-2.48894478,0.078310803,184
UNIBA2_FI,lDefaultB_Temp_2,corrected,-0.187068049,0.028879655,0.080221264,-2.203401841,0.084899652,184
UNIBA2_FI,lDefaultC_PHC_1,standard,-0.140053738,0.075383767,0.122575231,-1.788517714,0.078307157,184
UNIBA2_FI,lDefaultC_PHC_1,corrected,-0.113889128,0.181498781,0.229745293,-1.341523525,0.084895364,184
UNIBA2_FI,lDefaultC_Rsp_1,standard,-0.163915466,0.037740792,0.089179041,-2.093198754,0.078308601,184
UNIBA2_FI,lDefaultC_Rsp_1,corrected,-0.145306667,0.088758665,0.136020447,-1.711565113,0.084896955,184
UNIBA2_FI,lDorsAttnA_ParOcc_1,standard,-0.115916465,0.140550424,0.192534827,-1.480302656,0.078305922,184
UNIBA2_FI,lDorsAttnA_ParOcc_1,corrected,-0.124681157,0.14373698,0.194239162,-1.468636339,0.084895868,184
UNIBA2_FI,lDorsAttnA_SPL_1,standard,-0.052054251,0.50705105,0.542300589,-0.664773274,0.078303766,184
UNIBA2_FI,lDorsAttnA_SPL_1,corrected,-0.041428621,0.626157859,0.659113536,-0.488008977,0.084893153,184
UNIBA2_FI,lDorsAttnA_TempOcc_1,standard,-0.132146965,0.093238236,0.141270055,-1.687555704,0.078306728,184
UNIBA2_FI,lDorsAttnA_TempOcc_1,corrected,-0.094578865,0.26678384,0.31572052,-1.114074307,0.084894575,184
UNIBA2_FI,lDorsAttnB_FEF_1,standard,-0.146638073,0.062755393,0.113235301,-1.872592161,0.078307533,184
UNIBA2_FI,lDorsAttnB_FEF_1,corrected,-0.152498916,0.07418581,0.121616081,-1.796273673,0.084897373,184
UNIBA2_FI,lDorsAttnB_PostC_1,standard,-0.138292405,0.079095964,0.124078945,-1.766027306,0.078307059,184
UNIBA2_FI,lDorsAttnB_PostC_1,corrected,-0.086271094,0.310936545,0.363668474,-1.016217981,0.08489428,184
UNIBA2_FI,lDorsAttnB_PostC_2,standard,-0.140821867,0.073810379,0.121616081,-1.79832591,0.0783072,184
UNIBA2_FI,lDorsAttnB_PostC_2,corrected,-0.153085322,0.073090106,0.121616081,-1.803180167,0.084897408,184
UNIBA2_FI,lDorsAttnB_PostC_3,standard,0.003890567,0.960428079,0.960428079,0.049685914,0.078303219,184
UNIBA2_FI,lDorsAttnB_PostC_3,corrected,0.067289149,0.42907384,0.471509714,0.792628233,0.084893707,184
